Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","688","Serbia","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","666","A","Official figure"
"RL","Land Use","688","Serbia","5110","Area","6649","Farm buildings and Farmyards","2021","2021","1000 ha","21","I","Imputed value"
"RL","Land Use","688","Serbia","5110","Area","6646","Forest land","2021","2021","1000 ha","2722.94","I","Imputed value"
"RL","Land Use","688","Serbia","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","2618.9767","I","Imputed value"
"RL","Land Use","688","Serbia","5110","Area","6716","Planted Forest","2021","2021","1000 ha","103.9633","I","Imputed value"
"RL","Land Use","688","Serbia","5110","Area","6670","Other land","2021","2021","1000 ha","2180.06","I","Imputed value"
"RL","Land Use","688","Serbia","5110","Area","6680","Inland waters","2021","2021","1000 ha","90","I","Imputed value"
"RL","Land Use","688","Serbia","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","64","A","Official figure"
"RL","Land Use","688","Serbia","5110","Area","6611","Agriculture area actually irrigated","2021","2021","1000 ha","52","A","Official figure"
"RL","Land Use","688","Serbia","5110","Area","6694","Cropland area actually irrigated","2021","2021","1000 ha","52","A","Official figure"
"RL","Land Use","688","Serbia","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","23.5277","I","Imputed value"
"RL","Land Use","688","Serbia","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","13.2249","I","Imputed value"
"RL","Land Use","688","Serbia","5110","Area","6762","Land used for aquaculture","2021","2021","1000 ha","10.91","A","Official figure"
"RL","Land Use","690","Seychelles","5110","Area","6600","Country area","2021","2021","1000 ha","46","I","Imputed value"
"RL","Land Use","690","Seychelles","5110","Area","6601","Land area","2021","2021","1000 ha","46","I","Imputed value"
"RL","Land Use","690","Seychelles","5110","Area","6602","Agriculture","2021","2021","1000 ha","1.55","I","Imputed value"
"RL","Land Use","690","Seychelles","5110","Area","6610","Agricultural land","2021","2021","1000 ha","1.55","I","Imputed value"
"RL","Land Use","690","Seychelles","5110","Area","6620","Cropland","2021","2021","1000 ha","1.55","I","Imputed value"
"RL","Land Use","690","Seychelles","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.0146","E","Estimated value"
"RL","Land Use","690","Seychelles","5110","Area","6621","Arable land","2021","2021","1000 ha","0.15","I","Imputed value"
"RL","Land Use","690","Seychelles","5110","Area","6630","Temporary crops","2021","2021","1000 ha","0.149","I","Imputed value"
"RL","Land Use","690","Seychelles","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","690","Seychelles","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","0.001","I","Imputed value"
"RL","Land Use","690","Seychelles","5110","Area","6650","Permanent crops","2021","2021","1000 ha","1.4","I","Imputed value"
"RL","Land Use","690","Seychelles","5110","Area","6646","Forest land","2021","2021","1000 ha","33.7","I","Imputed value"
"RL","Land Use","690","Seychelles","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","28.8","I","Imputed value"
"RL","Land Use","690","Seychelles","5110","Area","6716","Planted Forest","2021","2021","1000 ha","4.9","I","Imputed value"
"RL","Land Use","690","Seychelles","5110","Area","6670","Other land","2021","2021","1000 ha","10.75","I","Imputed value"
"RL","Land Use","690","Seychelles","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","0.3","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6600","Country area","2021","2021","1000 ha","7230","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6601","Land area","2021","2021","1000 ha","7218","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6602","Agriculture","2021","2021","1000 ha","3949","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6610","Agricultural land","2021","2021","1000 ha","3949","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6620","Cropland","2021","2021","1000 ha","1749","I","Imputed value"
"RL","Land Use","694","Sierra Leone","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.2077","E","Estimated value"
"RL","Land Use","694","Sierra Leone","5110","Area","6621","Arable land","2021","2021","1000 ha","1584","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6630","Temporary crops","2021","2021","1000 ha","1233.4795","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","173.3408","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","177.1797","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6650","Permanent crops","2021","2021","1000 ha","165","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","2200","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6646","Forest land","2021","2021","1000 ha","2515.15","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","2493.17","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6716","Planted Forest","2021","2021","1000 ha","21.98","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6670","Other land","2021","2021","1000 ha","753.85","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6680","Inland waters","2021","2021","1000 ha","12","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","30","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","193.9543","I","Imputed value"
"RL","Land Use","694","Sierra Leone","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","190.6597","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6600","Country area","2021","2021","1000 ha","72.8","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6601","Land area","2021","2021","1000 ha","71.8","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6602","Agriculture","2021","2021","1000 ha","0.66","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6610","Agricultural land","2021","2021","1000 ha","0.66","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6620","Cropland","2021","2021","1000 ha","0.66","I","Imputed value"
"RL","Land Use","702","Singapore","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.0001","E","Estimated value"
"RL","Land Use","702","Singapore","5110","Area","6621","Arable land","2021","2021","1000 ha","0.56","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6630","Temporary crops","2021","2021","1000 ha","0.4361","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0.0613","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","0.0626","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6650","Permanent crops","2021","2021","1000 ha","0.1","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6646","Forest land","2021","2021","1000 ha","15.39","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","15.39","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6670","Other land","2021","2021","1000 ha","55.75","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6680","Inland waters","2021","2021","1000 ha","1","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","0.015","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","0.015","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6668","Cropland area under organic agric.","2021","2021","1000 ha","0.015","I","Imputed value"
"RL","Land Use","702","Singapore","5110","Area","6669","Cropland area certified organic","2021","2021","1000 ha","0.015","I","Imputed value"
"RL","Land Use","534","Sint Maarten (Dutch part)","5110","Area","6600","Country area","2021","2021","1000 ha","3.4","A","Official figure"
"RL","Land Use","534","Sint Maarten (Dutch part)","5110","Area","6601","Land area","2021","2021","1000 ha","3.4","A","Official figure"
"RL","Land Use","534","Sint Maarten (Dutch part)","5110","Area","6646","Forest land","2021","2021","1000 ha","0.37","I","Imputed value"
"RL","Land Use","534","Sint Maarten (Dutch part)","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","0.37","I","Imputed value"
"RL","Land Use","534","Sint Maarten (Dutch part)","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","534","Sint Maarten (Dutch part)","5110","Area","6670","Other land","2021","2021","1000 ha","3.03","I","Imputed value"
"RL","Land Use","703","Slovakia","5110","Area","6600","Country area","2021","2021","1000 ha","4903","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6601","Land area","2021","2021","1000 ha","4808","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6602","Agriculture","2021","2021","1000 ha","1878","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6610","Agricultural land","2021","2021","1000 ha","1856","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6620","Cropland","2021","2021","1000 ha","1344","A","Official figure"
"RL","Land Use","703","Slovakia","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.2467","E","Estimated value"
"RL","Land Use","703","Slovakia","5110","Area","6621","Arable land","2021","2021","1000 ha","1326","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6630","Temporary crops","2021","2021","1000 ha","1224","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","56","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","46","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6650","Permanent crops","2021","2021","1000 ha","18","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","512","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6656","Perm. meadows & pastures - Cultivated","2021","2021","1000 ha","512","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6646","Forest land","2021","2021","1000 ha","1925.9","I","Imputed value"
"RL","Land Use","703","Slovakia","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","1177.36","I","Imputed value"
"RL","Land Use","703","Slovakia","5110","Area","6716","Planted Forest","2021","2021","1000 ha","748.54","I","Imputed value"
"RL","Land Use","703","Slovakia","5110","Area","6670","Other land","2021","2021","1000 ha","1004.1","I","Imputed value"
"RL","Land Use","703","Slovakia","5110","Area","6680","Inland waters","2021","2021","1000 ha","95","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","62.4","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6611","Agriculture area actually irrigated","2021","2021","1000 ha","25.6","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","249.723","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","181.475","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6668","Cropland area under organic agric.","2021","2021","1000 ha","87.158","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6669","Cropland area certified organic","2021","2021","1000 ha","63.397","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2021","2021","1000 ha","162.565","A","Official figure"
"RL","Land Use","703","Slovakia","5110","Area","6682","Perm. meadows & pastures area certified organic","2021","2021","1000 ha","118.079","A","Official figure"
"RL","Land Use","705","Slovenia","5110","Area","6600","Country area","2021","2021","1000 ha","2048","A","Official figure"
"RL","Land Use","705","Slovenia","5110","Area","6601","Land area","2021","2021","1000 ha","2013.64","I","Imputed value"
"RL","Land Use","705","Slovenia","5110","Area","6602","Agriculture","2021","2021","1000 ha","615.28","A","Official figure"
"RL","Land Use","705","Slovenia","5110","Area","6610","Agricultural land","2021","2021","1000 ha","610.96","A","Official figure"
"RL","Land Use","705","Slovenia","5110","Area","6620","Cropland","2021","2021","1000 ha","233.35","A","Official figure"
"RL","Land Use","705","Slovenia","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.1101","E","Estimated value"
"RL","Land Use","705","Slovenia","5110","Area","6621","Arable land","2021","2021","1000 ha","180.95","A","Official figure"
"RL","Land Use","705","Slovenia","5110","Area","6630","Temporary crops","2021","2021","1000 ha","156.13","I","Imputed value"
"RL","Land Use","705","Slovenia","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","22.79","I","Imputed value"
"RL","Land Use","705","Slovenia","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","2.03","I","Imputed value"
"RL","Land Use","705","Slovenia","5110","Area","6650","Permanent crops","2021","2021","1000 ha","52.4","A","Official figure"
